-7.087220	6.303295	53.499370
-5.056938	6.647047	50.999337
-3.294934	6.758844	48.709131
-1.788911	6.743093	46.616544
-0.514637	6.675438	44.700289
0.558317	6.608490	42.937966
1.462569	6.577619	41.309917
2.230339	6.605930	39.800650
2.891928	6.708192	38.398994
3.474951	6.893789	37.097728
4.004074	7.168873	35.893083
4.501069	7.537867	34.784323
4.985060	8.004472	33.773473
5.472848	8.572267	32.865226
5.979261	9.244976	32.067011
6.517473	10.026440	31.389210
7.099250	10.920289	30.845478
7.735088	11.929302	30.453133
8.434222	13.054403	30.233552
9.204441	14.293226	30.212460
10.051698	15.638188	30.419968
10.979449	17.074019	30.890108
11.987689	18.574773	31.659552
13.071658	20.100519	32.765056
14.220256	21.594130	34.239183
15.414254	22.978994	36.103862
16.624566	24.158935	38.361713
17.811002	25.022004	40.985754
18.922117	25.449818	43.909219
19.896893	25.333357	47.018645
20.668897	24.594122	50.154338
21.173119	23.206642	53.122028
21.354857	21.215445	55.716798
21.179022	18.738877	57.755609
20.637503	15.955206	59.109744
19.752294	13.072963	59.726520
18.573176	10.294209	59.632875
17.170461	7.782360	58.920554
15.624819	5.643478	57.719721
14.016858	3.923521	56.170774
12.418686	2.618057	54.402301
10.888628	1.688112	52.518628
9.469163	1.076343	50.596263
8.187397	0.720030	48.686333
7.057149	0.559746	46.819882
6.081751	0.544080	45.013678
5.256957	0.631459	43.275240
4.573556	0.790134	41.606631
4.019534	0.997191	40.007037
3.581725	1.237171	38.474378
3.247012	1.500632	37.006229
3.003138	1.782851	35.600310
2.839212	2.082725	34.254717
2.745987	2.401915	32.968023
2.715992	2.744198	31.739334
2.743548	3.115008	30.568333
2.824729	3.521150	29.455352
2.957294	3.970627	28.401481
3.140609	4.472569	27.408730
3.375575	5.037231	26.480262
3.664566	5.676029	25.620700
4.011388	6.401574	24.836546
4.421244	7.227684	24.136711
4.900698	8.169297	23.533217
5.457630	9.242236	23.042063
6.101136	10.462707	22.684312
6.841356	11.846377	22.487376
7.689138	13.406850	22.486491
8.655481	15.153240	22.726240
9.750616	17.086515	23.261875
10.982578	19.194251	24.159939
12.355092	21.443495	25.497307
13.864582	23.771795	27.357314
15.496203	26.077157	29.821135
17.219018	28.209107	32.952357
18.980848	29.965088	36.773383
20.704058	31.098684	41.234745
22.284382	31.347076	46.183397
23.595534	30.481934	51.342875
24.501995	28.378080	56.323192
24.880183	25.079019	60.674560
24.644240	20.826883	63.981361
23.768562	16.030109	65.966560
22.298077	11.170572	66.560829
20.341172	6.686744	65.903285
18.047558	2.883121	64.277253
15.579470	-0.102822	62.017250
13.085860	-2.279055	59.428923
10.685741	-3.748536	56.744779
8.461834	-4.656997	54.115135
6.462170	-5.154423	51.621009
4.706128	-5.373431	49.294820
3.191935	-5.420943	47.139854
1.903734	-5.377891	45.144784
0.817378	-5.302737	43.292954
-0.095258	-5.236154	41.567524
-0.863305	-5.205567	39.953897
-1.515021	-5.229010	38.440543
-2.076709	-5.318193	37.019030
-2.572221	-5.480845	35.683729
-3.022839	-5.722448	34.431469
-3.447407	-6.047486	33.261262
-3.862606	-6.460317	32.174159
-4.283295	-6.965741	31.173246
-4.722873	-7.569331	30.263785
-5.193622	-8.277545	29.453496
-5.707006	-9.097635	28.752973
-6.273888	-10.037330	28.176226
-6.904662	-11.104234	27.741341
-7.609241	-12.304870	27.471210
-8.396886	-13.643243	27.394271
-9.275794	-15.118793	27.545116
-10.252407	-16.723576	27.964730
-11.330337	-18.438576	28.699986
-12.508844	-20.229140	29.801824
-13.780826	-22.039843	31.321381
-15.130333	-23.789521	33.303189
-16.529806	-25.367980	35.774723
-17.937474	-26.636769	38.732245
-19.295688	-27.437057	42.124327
-20.531302	-27.607482	45.836780
-21.559366	-27.012707	49.685311
-22.291038	-25.578903	53.423503
-22.645547	-23.326444	56.771336
-22.564297	-20.386045	59.462203
-22.023547	-16.986900	61.296272
-21.041493	-13.415654	62.181309
-19.676956	-9.958777	62.144914
-18.019739	-6.849054	61.314483
-16.175725	-4.233684	59.875597
-14.251173	-2.169713	58.026547
-12.340117	-0.640598	55.943689
-10.516809	0.417753	53.763552
-8.833207	1.091709	51.579746
-7.320233	1.470935	49.449011
-5.991214	1.636912	47.400790
-4.846111	1.657636	45.446611
-3.875642	1.586430	43.587549
-3.064800	1.463059	41.819383
-2.395613	1.315838	40.135800
-1.849154	1.163985	38.530151
-1.406905	1.019816	36.996294
-1.051609	0.890620	35.528887
-0.767734	0.780170	34.123409
-0.541667	0.689897	32.776050
-0.361717	0.619767	31.483580
-0.218006	0.568924	30.243209
-0.102292	0.536139	29.052482
-0.007756	0.520118	27.909197
0.071212	0.519706	26.811346
0.139226	0.534017	25.757070
0.200095	0.562514	24.744639
0.257005	0.605059	23.772431
0.312669	0.661940	22.838926
0.369465	0.733905	21.942701
0.429560	0.822177	21.082436
0.495008	0.928499	20.256916
0.567854	1.055168	19.465049
0.650218	1.205096	18.705883
0.744384	1.381891	17.978633
0.852882	1.589944	17.282724
0.978577	1.834558	16.617848
1.124766	2.122085	15.984041
1.295281	2.460108	15.381795
1.494604	2.857642	14.812213
1.728002	3.325372	14.277220
2.001673	3.875927	13.779866
2.322921	4.524176	13.324731
2.700342	5.287533	12.918503
3.144032	6.186259	12.570759
3.665804	7.243691	12.295049
4.279399	8.486317	12.110358
5.000657	9.943553	12.043087
5.847598	11.646951	12.129641
6.840309	13.628452	12.419763
8.000503	15.917044	12.980584
9.350476	18.532929	13.901179
10.911131	21.477930	15.296860
12.698536	24.720688	17.311515
14.718371	28.175448	20.114683
16.957627	31.674687	23.887812
19.373265	34.939825	28.791928
21.878683	37.561793	34.908925
24.331149	39.013942	42.155551
26.526811	38.727129	50.188406
28.212883	36.245851	58.349426
29.125348	31.438175	65.724007
29.050574	24.660800	71.356207
27.891908	16.747423	74.564413
25.709664	8.769230	75.190008
22.710511	1.680903	73.618837
19.189883	-3.943659	70.570963
15.456747	-7.964928	66.810748
11.773346	-10.559739	62.939352
8.325749	-12.051140	59.326014
5.222205	-12.776463	56.139325
2.507401	-13.019224	53.415203
0.181486	-12.990125	51.119711
-1.782667	-12.833612	49.191990
-3.426399	-12.642952	47.568250
-4.796435	-12.475240	46.192724
-5.939441	-12.363302	45.021161
-6.898962	-12.324185	44.020662
-7.713898	-12.364860	43.168066
-8.417942	-12.485914	42.447975
-9.039553	-12.683856	41.850921
-9.602226	-12.952511	41.371813
-10.124887	-13.283799	41.008685
-10.622315	-13.668121	40.761677
-11.105550	-14.094498	40.632171
-11.582243	-14.550548	40.622019
-12.056950	-15.022414	40.732801
-12.531371	-15.494702	40.965059
-13.004548	-15.950507	41.317514
-13.473046	-16.371607	41.786249
-13.931155	-16.738870	42.363914
-14.371131	-17.032949	43.039012
-14.783536	-17.235267	43.795384
-15.157676	-17.329262	44.611999
-15.482193	-17.301829	45.463188
-15.745764	-17.144770	46.319411
-15.937925	-16.856079	47.148593
-16.049921	-16.440803	47.917967
-16.075532	-15.911276	48.596255
-16.011754	-15.286599	49.155920
-15.859258	-14.591353	49.575173
-15.622537	-13.853696	49.839439
-15.309732	-13.103103	49.942069
-14.932134	-12.368092	49.884230
-14.503440	-11.674245	49.674057
-14.038858	-11.042785	49.325267
-13.554173	-10.489793	48.855499
-13.064876	-10.026083	48.284660
-12.585447	-9.657602	47.633451
-12.128815	-9.386188	46.922235
-11.706043	-9.210509	46.170257
-11.326187	-9.127026	45.395218
-10.996328	-9.130871	44.613127
-10.721713	-9.216560	43.838360
-10.505971	-9.378522	43.083857
-10.351369	-9.611443	42.361377
-10.259064	-9.910431	41.681793
-10.229335	-10.271033	41.055366
-10.261774	-10.689133	40.491992
-10.355429	-11.160737	40.001398
-10.508881	-11.681681	39.593288
-10.720270	-12.247270	39.277401
-10.987255	-12.851858	39.063488
-11.306912	-13.488394	38.961177
-11.675583	-14.147947	38.979699
-12.088675	-14.819254	39.127459
-12.540425	-15.488327	39.411413
-13.023647	-16.138195	39.836261
-13.529499	-16.748863	40.403441
-14.047286	-17.297595	41.109987
-14.564375	-17.759614	41.947334
-15.066249	-18.109323	42.900218
-15.536775	-18.322055	43.945899
-15.958726	-18.376300	45.053937
-16.314575	-18.256219	46.186792
-16.587551	-17.954122	47.301394
-16.762877	-17.472460	48.351734
-16.829070	-16.824899	49.292266
-16.779121	-16.036093	50.081703
-16.611375	-15.140029	50.686621
-16.329952	-14.177096	51.084256
-15.944601	-13.190342	51.263998
-15.470008	-12.221565	51.227380
-14.924643	-11.307879	50.986672
-14.329328	-10.479273	50.562474
-13.705730	-9.757377	49.980836
-13.074973	-9.155423	49.270434
-12.456510	-8.679122	48.460178
-11.867340	-8.328128	47.577479
-11.321571	-8.097737	46.647198
-10.830313	-7.980530	45.691193
-10.401806	-7.967801	44.728326
-10.041735	-8.050650	43.774761
-9.753631	-8.220756	42.844424
-9.539312	-8.470830	41.949521
-9.399312	-8.794819	41.101052
-9.333255	-9.187896	40.309283
-9.340167	-9.646301	39.584156
-9.418711	-10.167050	38.935641
-9.567330	-10.747559	38.374011
-9.784311	-11.385172	37.910054
-10.067767	-12.076624	37.555190
-10.415530	-12.817419	37.321491
-10.824967	-13.601148	37.221557
-11.292715	-14.418739	37.268210
-11.814344	-15.257700	37.473955
-12.383956	-16.101381	37.850144
-12.993743	-16.928384	38.405798
-13.633539	-17.712245	39.146062
-14.290422	-18.421588	40.070321
-14.948433	-19.020964	41.170103
-15.588530	-19.472584	42.427004
-16.188863	-19.739069	43.811028
-16.725488	-19.787178	45.279827
-17.173581	-19.592204	46.779375
-17.509130	-19.142414	48.246493
-17.710999	-18.442658	49.613321
-17.763113	-17.516185	50.813361
-17.656432	-16.403904	51.788193
-17.390334	-15.160888	52.493613
-16.973123	-13.850570	52.903911
-16.421500	-12.537762	53.013417
-15.759074	-11.281894	52.835131
-15.014172	-10.131751	52.396987
-14.217328	-9.122492	51.736778
-13.398860	-8.275038	50.896921
-12.586843	-7.597441	49.919971
-11.805678	-7.087481	48.845403
-11.075298	-6.735761	47.707777
-10.410957	-6.528694	46.536083
-9.823467	-6.451019	45.353927
-9.319735	-6.487688	44.180230
-8.903468	-6.625125	43.030150
-8.575916	-6.851938	41.916033
-8.336595	-7.159213	40.848290
-8.183914	-7.540507	39.836163
-8.115701	-7.991627	38.888355
-8.129605	-8.510288	38.013566
-8.223383	-9.095673	37.220932
-8.395067	-9.747930	36.520408
-8.643040	-10.467607	35.923083
-8.965996	-11.255004	35.441448
-9.362814	-12.109433	35.089584
-9.832325	-13.028352	34.883247
-10.372981	-14.006355	34.839775
-10.982409	-15.034013	34.977748
-11.656851	-16.096591	35.316289
-12.390492	-17.172728	35.873856
-13.174695	-18.233222	36.666420
-13.997195	-19.240201	37.704893
-14.841331	-20.147051	38.991833
-15.685454	-20.899579	40.517574
-16.502714	-21.438905	42.256238
-17.261434	-21.706435	44.162429
-17.926312	-21.650881	46.169692
-18.460589	-21.236651	48.191963
-18.829155	-20.452166	50.128913
-19.002318	-19.316017	51.875264
-18.959669	-17.878822	53.332932
-18.693289	-16.219398	54.423569
-18.209538	-14.435420	55.098515
-17.528931	-12.630492	55.343579
-16.684044	-10.900745	55.177632
-15.715873	-9.324100	54.645833
-14.669419	-7.954200	53.809795
-13.589362	-6.819435	52.737381
-12.516494	-5.926007	51.494305
-11.485316	-5.263348	50.138600
-10.522855	-4.810182	48.718000
-9.648533	-4.539989	47.269627
-8.874804	-4.425274	45.821111
-8.208242	-4.440455	44.392390
-7.650828	-4.563560	42.997639
-7.201225	-4.776978	41.647005
-6.855948	-5.067591	40.348034
-6.610338	-5.426501	39.106776
-6.459343	-5.848568	37.928614
-6.398107	-6.331846	36.818891
-6.422379	-6.877024	35.783405
-6.528785	-7.486864	34.828829
-6.714973	-8.165677	33.963100
-6.979655	-8.918782	33.195804
-7.322567	-9.751942	32.538582
-7.744341	-10.670708	32.005538
-8.246284	-11.679612	31.613653
-8.830070	-12.781149	31.383146
-9.497289	-13.974458	31.337706
-10.248860	-15.253643	31.504467
-11.084243	-16.605691	31.913536
-12.000442	-18.008032	32.596806
-12.990769	-19.425875	33.585716
-14.043403	-20.809711	34.907612
-15.139840	-22.093625	36.580404
-16.253423	-23.195409	38.605500
-17.348298	-24.019753	40.959520
-18.379272	-24.465763	43.586149
-19.293139	-24.439474	46.390478
-20.031960	-23.870613	49.238932
-20.538493	-22.730723	51.967703
-20.763319	-21.047632	54.400761
-20.672519	-18.910482	56.375178
-20.254098	-16.461346	57.767727
-19.521349	-13.873887	58.514787
-18.511981	-11.324636	58.619142
-17.283095	-8.965459	58.142053
-15.903310	-6.904830	57.184413
-14.444032	-5.201352	55.864056
-12.971798	-3.868260	54.295901
-11.542893	-2.884624	52.578848
-10.200612	-2.208534	50.789987
-8.974824	-1.788849	48.984516
-7.883182	-1.573864	47.198959
-6.933228	-1.516702	45.455626
-6.124819	-1.578006	43.766944
-5.452467	-1.726740	42.139017
-4.907367	-1.939853	40.574237
-4.479038	-2.201365	39.073048
-4.156561	-2.501243	37.635063
-3.929465	-2.834299	36.259734
-3.788321	-3.199199	34.946742
-3.725112	-3.597658	33.696240
-3.733435	-4.033801	32.509020
-3.808594	-4.513698	31.386675
-3.947606	-5.045027	30.331780
-4.149177	-5.636847	29.348132
-4.413641	-6.299430	28.441049
-4.742892	-7.044130	27.617767
-5.140299	-7.883219	26.887947
-5.610613	-8.829638	26.264299
-6.159831	-9.896591	25.763352
-6.795009	-11.096872	25.406362
-7.523978	-12.441779	25.220336
-8.354905	-13.939457	25.239090
-9.295616	-15.592437	25.504196
-10.352596	-17.394152	26.065505
-11.529535	-19.324218	26.980753
-12.825302	-21.342455	28.313455
-14.231272	-23.381987	30.128019
-15.728000	-25.342446	32.480791
-17.281514	-27.085468	35.405904
-18.839814	-28.435990	38.895824
-20.330731	-29.193971	42.878757
-21.662761	-29.160651	47.198784
-22.730695	-28.179850	51.608588
-23.427191	-26.187198	55.786021
-23.659609	-23.251006	59.380604
-23.368709	-19.583909	62.083109
-22.543593	-15.511649	63.695912
-21.227212	-11.404489	64.175344
-19.509775	-7.596629	63.627947
-17.512117	-4.324830	62.265128
-15.364734	-1.704917	60.339394
-13.188836	0.255539	58.088217
-11.083566	1.623950	55.700509
-9.120449	2.506093	53.306685
-7.343692	3.017095	50.984767
-5.774105	3.263388	48.773521
-4.414499	3.334201	46.686139
-3.255124	3.299494	44.721291
-2.278361	3.211404	42.870742
-1.462390	3.107187	41.123986
-0.783835	3.012481	39.470721
-0.219552	2.944307	37.901950
0.252287	2.913597	36.410303
0.651603	2.927216	34.989990
0.996194	2.989527	33.636603
1.301756	3.103569	32.346899
1.582052	3.271925	31.118634
1.849178	3.497365	29.950449
2.113874	3.783314	28.841845
2.385841	4.134185	27.793215
2.674068	4.555641	26.805965
2.987135	5.054778	25.882706
3.333500	5.640264	25.027541
3.721754	6.322424	24.246460
4.160859	7.113266	23.547862
4.660332	8.026398	22.943248
5.230396	9.076792	22.448086
5.882043	10.280287	22.082919
6.626999	11.652703	21.874685
7.477522	13.208344	21.858264
8.445950	14.957618	22.078123
9.543885	16.903427	22.589844
10.780861	19.035898	23.461031
12.162290	21.325129	24.770762
13.686501	23.711864	26.606221
15.340720	26.096743	29.054585
17.096062	28.330146	32.187893
18.902012	30.206853	36.039141
20.681611	31.472266	40.570124
22.329505	31.848451	45.636642
23.715796	31.085580	50.964145
24.698470	29.034537	56.153149
25.145092	25.719868	60.731341
24.960236	21.378022	64.251526
24.110442	16.429483	66.405519
22.636750	11.382843	67.104011
20.648653	6.708374	66.483265
18.301270	2.736830	64.839046
15.764635	-0.379796	62.526206
13.195733	-2.646792	59.870634
10.720264	-4.172463	57.120015
8.425584	-5.111347	54.433506
6.362320	-5.622368	51.895710
4.550816	-5.845548	49.539257
2.989130	-5.893240	47.365949
1.660565	-5.850050	45.362430
0.539798	-5.776766	43.510096
-0.402582	-5.715470	41.790532
-1.196973	-5.694398	40.188010
-1.872807	-5.732033	38.690297
-2.457436	-5.840318	37.288637
-2.975633	-6.027095	35.977397
-3.449473	-6.297880	34.753687
-3.898476	-6.657131	33.617055
-4.339890	-7.109107	32.569337
-4.789033	-7.658403	31.614655
-5.259656	-8.310220	30.759573
-5.764267	-9.070381	30.013393
-6.314403	-9.945123	29.388575
-6.920806	-10.940598	28.901272
-7.593479	-12.062056	28.571935
-8.341589	-13.312603	28.425920
-9.173160	-14.691437	28.493988
-10.094513	-16.191434	28.812499
-11.109378	-17.796007	29.422992
-12.217621	-19.475231	30.370685
-13.413552	-21.181459	31.701308
-14.683819	-22.845024	33.455550
-16.005047	-24.371155	35.660524
-17.341548	-25.639996	38.318079
-18.643706	-26.512141	41.390920
-19.847932	-26.842140	44.789186
-20.879224	-26.501027	48.362302
-21.657195	-25.405717	51.902226
-22.105669	-23.548481	55.163161
-22.164672	-21.015746	57.897887
-21.802135	-17.985745	59.903087
-21.021881	-14.701005	61.059307
-19.865026	-11.422447	61.350770
-18.403984	-8.380596	60.858042
-16.730822	-5.740142	59.728316
-14.943445	-3.586605	58.136487
-13.133211	-1.933603	56.250755
-11.376343	-0.742438	54.210821
-9.729804	0.055357	52.119645
-8.230978	0.538908	50.045194
-6.899885	0.784921	48.027334
-5.742635	0.860449	46.086019
-4.755167	0.820037	44.228532
-3.926663	0.705624	42.454943
-3.242372	0.547879	40.761754
-2.685767	0.368103	39.144111
-2.240089	0.180202	37.596993
-1.889376	-0.007539	36.115767
-1.619087	-0.190964	34.696381
-1.416431	-0.368864	33.335368
-1.270488	-0.542081	32.029777
-1.172193	-0.712846	30.777085
-1.114235	-0.884334	29.575115
-1.090917	-1.060362	28.421979
-1.097999	-1.245223	27.316041
-1.132544	-1.443612	26.255903
-1.192785	-1.660622	25.240408
-1.278011	-1.901802	24.268672
-1.388482	-2.173248	23.340124
-1.525376	-2.481741	22.454588
-1.690762	-2.834903	21.612379
-1.887604	-3.241383	20.814454
-2.119798	-3.711068	20.062606
-2.392225	-4.255297	19.359734
-2.710840	-4.887099	18.710206
-3.082781	-5.621415	18.120359
-3.516482	-6.475283	17.599155
-4.021812	-7.467954	17.159071
-4.610179	-8.620840	16.817272
-5.294615	-9.957187	16.597145
-6.089754	-11.501276	16.530251
-7.011656	-13.276838	16.658737
-8.077347	-15.304268	17.038162
-9.303893	-17.595996	17.740482
-10.706762	-20.149254	18.856613
-12.297140	-22.935375	20.497337
-14.077775	-25.885041	22.790356
-16.037005	-28.869913	25.870008
-18.140835	-31.683504	29.855030
-20.323668	-34.028462	34.809929
-22.479642	-35.523334	40.689390
-24.458502	-35.746141	47.275489
-26.071747	-34.327455	54.134192
-27.114588	-31.083539	60.632244
-27.404584	-26.141675	66.048061
-26.828413	-19.981035	69.764313
-25.378971	-13.334374	71.463048
-23.164387	-6.977006	71.216454
-20.382767	-1.509074	69.422076
-17.274022	2.762190	66.630992
-14.069730	5.810508	63.371253
-10.958000	7.796935	60.041138
-8.068863	8.963086	56.883803
-5.476113	9.553484	54.013770
-3.208065	9.775720	51.460406
-1.260783	9.788708	49.206946
0.389948	9.706022	47.217607
1.779348	9.604851	45.453347
2.947157	9.535496	43.879556
3.933447	9.529389	42.468877
4.776148	9.605189	41.201531
5.509745	9.773152	40.064546
6.164734	10.038133	39.050695
6.767539	10.401569	38.157487
7.340694	10.862687	37.386358
7.903141	11.419143	36.742076
8.470541	12.067205	36.232307
9.055555	12.801569	35.867284
9.668023	13.614866	35.659486
10.315036	14.496904	35.623227
11.000859	15.433698	35.774042
11.726721	16.406360	36.127755
12.490459	17.389981	36.699094
13.286067	18.352679	37.499738
14.103183	19.255103	38.535750
14.926644	20.050752	39.804430
15.736215	20.687537	41.290830
16.506707	21.110953	42.964435
17.208656	21.269061	44.776750
17.809762	21.119066	46.660808
18.277153	20.634692	48.533516
18.580384	19.812948	50.301443
18.694871	18.678472	51.869779
18.605194	17.283790	53.153168
18.307648	15.704666	54.086214
17.811417	14.031081	54.631151
17.138045	12.355743	54.780831
16.319266	10.762807	54.556483
15.393619	9.319260	54.001275
14.402539	8.070415	53.171658
13.386630	7.039611	52.128733
12.382669	6.231174	50.931278
11.421629	5.635178	49.631233
10.527745	5.232646	48.271600
9.718470	5.000210	46.886219
9.005069	4.913734	45.500734
8.393604	4.950796	44.134115
7.886060	5.092151	42.800299
7.481487	5.322399	41.509686
7.177021	5.630105	40.270383
6.968755	6.007584	39.089196
6.852431	6.450479	37.972386
6.823960	6.957266	36.926273
6.879787	7.528716	35.957714
7.017120	8.167362	35.074524
7.234047	8.876946	34.285871
7.529547	9.661851	33.602650
7.903414	10.526452	33.037860
8.356085	11.474363	32.606967
8.888373	12.507504	32.328207
9.501086	13.624933	32.222781
10.194505	14.821390	32.314825
10.967707	16.085520	32.631003
11.817704	17.397793	33.199519
12.738381	18.728263	34.048265
13.719268	20.034428	35.201835
14.744207	21.259715	36.677153
15.790072	22.333351	38.477677
16.825810	23.172619	40.586523
17.812168	23.688530	42.959473
18.702577	23.795561	45.519656
19.445601	23.425111	48.156271
19.989174	22.540771	50.729832
20.286405	21.151739	53.085247
20.302143	19.319755	55.071723
20.018960	17.155726	56.565436
19.440999	14.805168	57.488854
18.594528	12.425635	57.820827
17.524860	10.162427	57.594601
16.290382	8.129329	56.885247
14.955164	6.398650	55.791382
13.581831	5.001095	54.416960
12.225962	3.932893	52.857380
10.932648	3.166405	51.191592
9.735177	2.660830	49.479650
8.655410	2.370985	47.764016
7.705239	2.253398	46.072774
6.888583	2.269888	44.423345
6.203487	2.389175	42.825848
5.644061	2.587190	41.285781
5.202126	2.846605	39.805959
4.868516	3.156007	38.387832
4.634048	3.508959	37.032340
4.490218	3.903090	35.740453
4.429651	4.339312	34.513537
4.446389	4.821167	33.353621
4.536030	5.354312	32.263633
4.695795	5.946120	31.247659
4.924516	6.605369	30.311238
5.222586	7.341963	29.461739
5.591883	8.166657	28.708813
6.035648	9.090709	28.064950
6.558329	10.125395	27.546147
7.165359	11.281276	27.172663
7.862834	12.567120	26.969846
8.657048	13.988302	26.968927
9.553818	15.544535	27.207639
10.557515	17.226761	27.730376
11.669713	19.013078	28.587444
12.887376	20.863781	29.832757
14.200530	22.715874	31.519135
15.589486	24.478066	33.690255
17.021855	26.028048	36.368579
18.449903	27.214869	39.539487
19.809173	27.869781	43.133632
21.019649	27.828310	47.012315
21.990761	26.963308	50.963301
22.631014	25.223214	54.715105
22.861553	22.663350	57.973729
22.631092	19.455155	60.476553
21.927959	15.863478	62.047303
20.785030	12.195220	62.631296
19.275349	8.736827	62.296900
17.499637	5.703378	61.204592
15.569718	3.214624	59.558955
13.592685	1.299302	57.562855
11.659354	-0.082046	55.386714
9.838307	-1.008544	53.155855
8.174914	-1.574166	50.951732
6.693723	-1.870656	48.820528
5.402559	-1.978181	46.783698
4.297020	-1.961750	44.847321
3.364597	-1.871195	43.009059
2.588058	-1.742958	41.262740
1.948005	-1.602530	39.601037
1.424684	-1.466917	38.016850
0.999165	-1.346846	36.503897
0.654042	-1.248579	35.056848
0.373780	-1.175365	33.671267
0.144810	-1.128540	32.343458
-0.044526	-1.108350	31.070319
-0.204145	-1.114547	29.849200
-0.342432	-1.146811	28.677808
-0.466481	-1.205050	27.554132
-0.582335	-1.289600	26.476399
-0.695219	-1.401379	25.443054
-0.809753	-1.541994	24.452756
-0.930158	-1.713833	23.504394
-1.060433	-1.920158	22.597116
